fixture,home_directfk_xG,home_corner_xG,home_op_xG,home_pen_xG,home_setpiece_xG,home_directfk_shots_ot,home_corner_shots_ot,home_op_shots_ot,home_pen_shots_ot,home_setpiece_shots_ot,date,home_team,away_team,home_directfk_shots,home_corner_shots,home_op_shots,home_pen_shots,home_setpiece_shots,away_directfk_xG,away_corner_xG,away_op_xG,away_pen_xG,away_setpiece_xG,away_directfk_shots_ot,away_corner_shots_ot,away_op_shots_ot,away_pen_shots_ot,away_setpiece_shots_ot,away_directfk_shots,away_corner_shots,away_op_shots,away_pen_shots,away_setpiece_shots,home_xG,away_xG,home_np_xG,away_np_xG,home_sp_xG,away_sp_xG,season
Southampton v Hull,0.0,0.09623409807682037,0.3915404975414276,0.7611690163612366,0.0,0,1,0,1,0,2017-04-29,Southampton,Hull,0,1,9,1,0,0.06146249920129776,0.16910859756171703,0.24186420161277056,0.0,0.0,0,1,0,0,0,1,3,5,0,0,1.2489436119794846,0.47243529837578535,0.487774595618248,0.47243529837578535,0.09623409807682037,0.2305710967630148,2016
Stoke v West Ham,0.0,0.07789399847388268,1.2432737899944186,0.0,0.034164100885391235,0,0,3,0,1,2017-04-29,Stoke,West Ham,0,2,15,0,2,0.0,0.013195600360631943,0.596906004473567,0.0,0.042467501014471054,0,0,4,0,0,0,1,10,0,1,1.3553318893536925,0.65256910584867,1.3553318893536925,0.65256910584867,0.11205809935927391,0.055663101375103,2016
Sunderland v Bournemouth,0.0,0.5124340988695621,1.0947182243689895,0.0,0.06327559798955917,0,1,4,0,0,2017-04-29,Sunderland,Bournemouth,0,4,12,0,1,0.0,0.0,1.2364968359470367,0.0,0.3011555001139641,0,0,6,0,0,0,0,13,0,2,1.6704279212281108,1.5376523360610008,1.6704279212281108,1.5376523360610008,0.5757096968591213,0.3011555001139641,2016
West Bromwich Albion v Leicester,0.13715259730815887,0.15644489973783493,0.4134650966152549,0.0,0.1025638971477747,0,0,4,0,0,2017-04-29,West Bromwich Albion,Leicester,2,2,10,0,2,0.0,0.06913949828594923,0.5015242993831635,0.0,0.0,0,0,1,0,0,0,2,4,0,0,0.8096264908090234,0.5706637976691127,0.8096264908090234,0.5706637976691127,0.3961613941937685,0.06913949828594923,2016
Crystal Palace v Burnley,0.0,0.3653079979121685,0.24577229842543602,0.0,0.022388499230146408,0,1,3,0,1,2017-04-29,Crystal Palace,Burnley,0,8,6,0,1,0.0,0.0,1.2965245936065912,0.0,0.08916830271482468,0,0,3,0,0,0,0,8,0,1,0.6334687955677509,1.385692896321416,0.6334687955677509,1.385692896321416,0.3876964971423149,0.08916830271482468,2016
Manchester United v Swansea,0.035241998732089996,0.0458092987537384,1.150018798187375,0.7611690163612366,0.0,0,0,5,1,0,2017-04-30,Manchester United,Swansea,1,1,9,1,0,0.12121570110321045,0.06213280186057091,0.4651465956121683,0.0,0.12721699476242065,2,0,2,0,0,2,1,8,0,1,1.99223911203444,0.7757120933383703,1.2310700956732035,0.7757120933383703,0.0810512974858284,0.310565497726202,2016
Everton v Chelsea,0.1831367015838623,0.0,0.5088275969028473,0.0,0.0,0,0,2,0,0,2017-04-30,Everton,Chelsea,3,0,9,0,0,0.0,0.04989210143685341,1.2394293881952763,0.0,0.5301321148872375,0,0,4,0,1,0,1,7,0,3,0.6919642984867096,1.8194536045193672,0.6919642984867096,1.8194536045193672,0.1831367015838623,0.580024216324091,2016
Middlesbrough v Manchester City,0.08430170267820358,0.05681300163269043,0.3211021991446614,0.0,0.7478501237928867,1,0,4,0,1,2017-04-30,Middlesbrough,Manchester City,1,1,8,0,4,0.0,0.16066559590399265,1.7528191339224577,0.7611690163612366,0.4325922019779682,0,1,0,1,2,0,6,13,1,2,1.2100670272484422,3.107245948165655,1.2100670272484422,2.3460769318044186,0.8889648281037807,0.5932577978819609,2016
Tottenham v Arsenal,0.0,0.19718229956924915,2.5851285345852375,0.7611690163612366,0.0,0,3,7,1,0,2017-04-30,Tottenham,Arsenal,0,6,13,1,0,0.0,0.10518670082092285,0.43230449594557285,0.0,0.052045900374650955,0,0,4,0,0,0,3,8,0,1,3.5434798505157232,0.5895370971411467,2.7823108341544867,0.5895370971411467,0.19718229956924915,0.1572326011955738,2016
Watford v Liverpool,0.0,0.014821699820458889,0.43321663327515125,0.0,0.0,0,0,2,0,0,2017-05-01,Watford,Liverpool,0,1,8,0,0,0.060663800686597824,0.030161800794303417,0.4520369004458189,0.0,0.013827200047671795,1,1,6,0,0,1,2,8,0,1,0.44803833309561014,0.5566897019743919,0.44803833309561014,0.5566897019743919,0.014821699820458889,0.10465280152857304,2016
West Ham v Tottenham,0.0,0.0073714000172913074,2.1465064100921154,0.0,0.05655070021748543,0,1,3,0,1,2017-05-05,West Ham,Tottenham,0,1,11,0,1,0.0,0.0503804013133049,0.3956852965056896,0.0,0.01842859946191311,0,1,4,0,0,0,2,8,0,1,2.210428510326892,0.46449429728090763,2.210428510326892,0.46449429728090763,0.06392210023477674,0.06880900077521801,2016
Manchester City v Crystal Palace,0.06205010041594505,0.2454684004187584,2.0066809859126806,0.0,0.4078809916973114,0,1,10,0,1,2017-05-06,Manchester City,Crystal Palace,1,5,19,0,1,0.0,0.0,0.2422327995300293,0.0,0.0,0,0,2,0,0,0,0,5,0,0,2.7220804784446955,0.2422327995300293,2.7220804784446955,0.2422327995300293,0.7153994925320148,0.0,2016
Bournemouth v Stoke,0.0,0.0,1.3325129132717848,0.0,0.017209099605679512,0,0,2,0,0,2017-05-06,Bournemouth,Stoke,0,1,11,0,1,0.0,0.03090829961001873,2.240429252386093,0.0,0.030561299994587898,0,1,2,0,0,0,2,12,0,1,1.3497220128774643,2.3018988519906998,1.3497220128774643,2.3018988519906998,0.017209099605679512,0.06146959960460663,2016
Burnley v West Bromwich Albion,0.0,0.11137429997324944,0.9262775015085936,0.0,0.04883649945259094,0,0,3,0,1,2017-05-06,Burnley,West Bromwich Albion,0,3,10,0,1,0.0,0.4773831842467189,0.3519146088510752,0.0,0.0,0,1,2,0,0,0,3,8,0,0,1.086488300934434,0.8292977930977941,1.086488300934434,0.8292977930977941,0.16021079942584038,0.4773831842467189,2016
Hull v Sunderland,0.0,0.5357433957979083,0.6989286029711366,0.0,0.0,0,0,5,0,0,2017-05-06,Hull,Sunderland,0,3,13,0,0,0.03257039934396744,0.49950310215353966,0.7887308970093727,0.0,0.6342197991907597,1,1,1,0,2,1,2,7,0,2,1.2346719987690449,1.9550241976976395,1.2346719987690449,1.9550241976976395,0.5357433957979083,1.1662933006882668,2016
Leicester v Watford,0.13475630059838295,0.15633420087397099,0.7145715057849884,0.0,0.0,0,1,4,0,0,2017-05-06,Leicester,Watford,2,3,6,0,0,0.0,0.017619499936699867,0.4105683946982026,0.0,0.08424559980630875,0,1,6,0,0,0,1,12,0,1,1.0056620072573423,0.5124334944412112,1.0056620072573423,0.5124334944412112,0.29109050147235394,0.10186509974300861,2016
Swansea v Everton,0.0,1.0064302068203688,1.0860105864703655,0.0,0.0,0,1,3,0,0,2017-05-06,Swansea,Everton,0,5,4,0,0,0.0,0.03568879887461662,0.16802139952778816,0.0,0.06647539883852005,0,0,2,0,0,0,1,7,0,1,2.0924407932907343,0.27018559724092484,2.0924407932907343,0.27018559724092484,1.0064302068203688,0.10216419771313667,2016
Liverpool v Southampton,0.0,0.015582500025629997,0.5829211035743356,0.7611690163612366,0.0,0,0,7,1,0,2017-05-07,Liverpool,Southampton,0,1,15,1,0,0.0,0.11269199848175049,0.03854619991034269,0.0,0.030844299122691154,0,0,0,0,0,0,1,2,0,1,1.3596726199612021,0.18208249751478434,0.5985036035999656,0.18208249751478434,0.015582500025629997,0.14353629760444164,2016
Arsenal v Manchester United,0.0,0.1600326020270586,0.87982127815485,0.0,0.0,0,1,3,0,0,2017-05-07,Arsenal,Manchester United,0,3,6,0,0,0.0333372987806797,0.05580679886043072,0.4870282122865319,0.0,0.0,1,1,2,0,0,1,2,7,0,0,1.0398538801819086,0.5761723099276423,1.0398538801819086,0.5761723099276423,0.1600326020270586,0.08914409764111042,2016
Chelsea v Middlesbrough,0.12455859780311584,0.5186187140643597,1.6372777950018644,0.0,0.0,0,1,6,0,0,2017-05-08,Chelsea,Middlesbrough,2,4,15,0,0,0.0,0.0,0.07187730818986893,0.0,0.0,0,0,1,0,0,0,0,2,0,0,2.28045510686934,0.07187730818986893,2.28045510686934,0.07187730818986893,0.6431773118674755,0.0,2016
Southampton v Arsenal,0.06015479937195778,0.0,1.183250393718481,0.0,0.009184329770505428,0,0,2,0,1,2017-05-10,Southampton,Arsenal,1,0,12,0,1,0.0,0.11850450001657009,1.1455978630110621,0.0,0.09618590027093887,0,1,2,0,1,0,3,6,0,2,1.2525895228609443,1.360288263298571,1.2525895228609443,1.360288263298571,0.06933912914246321,0.21469040028750896,2016
Everton v Watford,0.0,0.18213889747858047,0.9477026909589767,0.0,0.0,0,1,5,0,0,2017-05-12,Everton,Watford,0,4,11,0,0,0.0,0.30847530253231525,1.2434481009840965,0.0,0.0,0,0,2,0,0,0,5,9,0,0,1.1298415884375572,1.5519234035164118,1.1298415884375572,1.5519234035164118,0.18213889747858047,0.30847530253231525,2016
West Bromwich Albion v Chelsea,0.0,0.07085809856653214,0.35804279893636703,0.0,0.10025449842214584,0,1,1,0,0,2017-05-12,West Bromwich Albion,Chelsea,0,1,4,0,2,0.0,0.10322500020265579,1.4933603182435036,0.0,0.1729556992650032,0,1,4,0,0,0,3,18,0,3,0.529155395925045,1.7695410177111626,0.529155395925045,1.7695410177111626,0.17111259698867798,0.276180699467659,2016
Manchester City v Leicester,0.0,0.47753840684890747,0.7490888983011246,0.761132001876831,0.0,0,0,4,1,0,2017-05-13,Manchester City,Leicester,0,3,13,1,0,0.0,0.4591220021247864,0.4047389030456543,0.7611690163612366,0.0,0,0,4,0,0,0,1,7,1,0,1.987759307026863,1.6250299215316772,1.226627305150032,0.8638609051704407,0.47753840684890747,0.4591220021247864,2016
Bournemouth v Burnley,0.0,0.06838499940931797,1.4815147779881954,0.0,0.0,0,2,4,0,0,2017-05-13,Bournemouth,Burnley,0,3,15,0,0,0.04314250126481056,0.11515600234270096,0.9649335853755474,0.0,0.03621629998087883,0,0,3,0,0,1,1,11,0,1,1.5498997773975134,1.1594483889639378,1.5498997773975134,1.1594483889639378,0.06838499940931797,0.19451480358839035,2016
Middlesbrough v Southampton,0.07298439741134644,0.5181946018710732,0.7013842016458511,0.0,0.03628670983016491,0,1,0,0,2,2017-05-13,Middlesbrough,Southampton,1,3,8,0,2,0.18943389877676964,0.025505999103188515,0.48469289764761925,0.7611690163612366,0.06556159909814596,1,0,2,0,1,3,1,7,1,2,1.3288499107584357,1.52636341098696,1.3288499107584357,0.7651943946257234,0.6274657091125846,0.2805014969781041,2016
Sunderland v Swansea,0.10760730504989624,0.14283319935202599,0.30437409318983555,0.0,0.5077670216560364,1,1,2,0,0,2017-05-13,Sunderland,Swansea,2,3,7,0,1,0.05087289959192276,0.0,0.060426000505685806,0.0,0.23279699683189392,1,0,1,0,1,1,0,1,0,1,1.0625816192477942,0.3440958969295025,1.0625816192477942,0.3440958969295025,0.7582075260579586,0.2836698964238167,2016
Stoke v Arsenal,0.06649920344352722,0.1390836015343666,1.096807012334466,0.0,0.0,0,1,3,0,0,2017-05-13,Stoke,Arsenal,1,2,7,0,0,0.0,0.07305370084941387,2.563340410590172,0.0,0.0,0,1,5,0,0,0,2,8,0,0,1.3023898173123598,2.6363941114395857,1.3023898173123598,2.6363941114395857,0.20558280497789383,0.07305370084941387,2016
Crystal Palace v Hull,0.05282609909772873,0.5840985029935837,1.3136282190680504,0.7611690163612366,0.021022699773311615,0,1,2,1,0,2017-05-14,Crystal Palace,Hull,1,2,7,1,1,0.0,0.05946530122309923,0.45868219062685966,0.0,0.0,0,0,0,0,0,0,2,7,0,0,2.732744537293911,0.5181474918499589,1.9715755209326744,0.5181474918499589,0.657947301864624,0.05946530122309923,2016
West Ham v Liverpool,0.04007140174508095,1.1572059281170368,0.12893939949572086,0.0,0.04027094040066004,0,0,1,0,2,2017-05-14,West Ham,Liverpool,1,3,3,0,3,0.052313100546598434,0.7130512930452824,2.709255985915661,0.0,0.0,0,0,11,0,0,1,4,21,0,0,1.3664876697584987,3.4746203795075417,1.3664876697584987,3.4746203795075417,1.2375482702627778,0.7653643935918808,2016
Tottenham v Manchester United,0.0,0.7655525840818882,0.6978655122220516,0.0,0.6536898836493492,0,1,4,0,1,2017-05-14,Tottenham,Manchester United,0,3,9,0,2,0.0,0.044569600373506546,0.9546543876640499,0.0,0.037740398198366165,0,0,2,0,0,0,1,6,0,1,2.117107979953289,1.0369643862359226,2.117107979953289,1.0369643862359226,1.4192424677312374,0.08230999857187271,2016
Chelsea v Watford,0.0,1.3873954005539417,1.265752399340272,0.0,0.0,0,3,6,0,0,2017-05-15,Chelsea,Watford,0,8,16,0,0,0.0,0.06163040176033974,0.8226301399990916,0.0,0.0,0,0,3,0,0,0,2,7,0,0,2.6531477998942137,0.8842605417594314,2.6531477998942137,0.8842605417594314,1.3873954005539417,0.06163040176033974,2016
Arsenal v Sunderland,0.06809280067682266,2.1187100941315293,1.7047982029616833,0.0,0.018535209819674492,0,6,7,0,0,2017-05-16,Arsenal,Sunderland,1,10,23,0,2,0.0,0.0,0.2724180994555354,0.0,0.0,0,0,2,0,0,0,0,6,0,0,3.9101363075897098,0.2724180994555354,3.9101363075897098,0.2724180994555354,2.2053381046280265,0.0,2016
Manchester City v West Bromwich Albion,0.054116301238536835,0.1412464026361704,2.3890789626166224,0.0,0.0,1,0,9,0,0,2017-05-16,Manchester City,West Bromwich Albion,1,2,18,0,0,0.0,0.0,0.3877403140068054,0.0,0.0,0,0,2,0,0,0,0,5,0,0,2.5844416664913297,0.3877403140068054,2.5844416664913297,0.3877403140068054,0.19536270387470722,0.0,2016
Southampton v Manchester United,0.14606810361146927,0.18586010113358498,0.398581400513649,0.7611690163612366,0.1761443018913269,1,0,3,1,1,2017-05-17,Southampton,Manchester United,2,3,9,1,2,0.0,0.02003440074622631,0.4392483988776803,0.0,0.0,0,0,1,0,0,0,1,10,0,0,1.6678229235112667,0.4592827996239066,0.9066539071500301,0.4592827996239066,0.5080725066363811,0.02003440074622631,2016
Leicester v Tottenham,0.0,0.0,0.47724179830402136,0.0,0.25064490642398596,0,0,3,0,2,2017-05-18,Leicester,Tottenham,0,0,8,0,4,0.1227830033749342,0.0548997987061739,2.5254314858466387,0.0,0.011084199883043766,0,1,11,0,0,3,2,20,0,1,0.7278867047280073,2.7141984878107905,0.7278867047280073,2.7141984878107905,0.25064490642398596,0.18876700196415186,2016
Arsenal v Everton,0.11296220123767853,0.012801599688827991,3.233674043789506,0.0,0.0,1,0,8,0,0,2017-05-21,Arsenal,Everton,2,1,14,0,0,0.0,0.06589929945766926,1.0843620020896196,0.7611690163612366,0.0,0,0,6,1,0,0,2,19,1,0,3.3594378447160125,1.9114303179085255,3.3594378447160125,1.150261301547289,0.12576380092650652,0.06589929945766926,2016
Burnley v West Ham,0.11713970080018044,0.49742939323186874,1.0934505872428417,0.0,0.0,0,0,1,0,0,2017-05-21,Burnley,West Ham,2,2,5,0,0,0.05707969889044762,0.0,1.6707331947982311,0.0,0.0,0,0,4,0,0,1,0,13,0,0,1.708019681274891,1.7278128936886787,1.708019681274891,1.7278128936886787,0.6145690940320492,0.05707969889044762,2016
Chelsea v Sunderland,0.054174698889255524,0.31203289702534676,1.9844952151179314,0.0,0.3961527943611145,0,1,6,0,1,2017-05-21,Chelsea,Sunderland,1,5,19,0,3,0.04802669957280159,0.13067999482154846,0.056455100886523724,0.0,0.4593072012066841,0,1,0,0,2,1,1,3,0,2,2.746855605393648,0.6944689964875579,2.746855605393648,0.6944689964875579,0.7623603902757168,0.6380138956010342,2016
Hull v Tottenham,0.0,0.018803199753165245,0.7939192866906524,0.0,0.0,0,1,3,0,0,2017-05-21,Hull,Tottenham,0,1,9,0,0,0.0,0.06824290007352829,3.3440197948366404,0.0,0.4780092928558588,0,1,11,0,2,0,1,15,0,3,0.8127224864438176,3.8902719877660275,0.8127224864438176,3.8902719877660275,0.018803199753165245,0.5462521929293871,2016
Leicester v Bournemouth,0.0,0.047792401164770126,1.9776186980307102,0.0,0.4416489116847515,0,0,4,0,0,2017-05-21,Leicester,Bournemouth,0,2,16,0,2,0.20583749935030937,0.0,0.6977292969822884,0.0,0.01504880003631115,0,0,4,0,0,4,0,5,0,1,2.467060010880232,0.9186155963689089,2.467060010880232,0.9186155963689089,0.48944131284952164,0.22088629938662052,2016
Liverpool v Middlesbrough,0.04693220183253288,0.0,2.045188601128757,0.0,0.08334020152688026,1,0,9,0,0,2017-05-21,Liverpool,Middlesbrough,1,0,22,0,2,0.046848200261592865,0.0,0.7832916071638465,0.0,0.06955250166356564,0,0,2,0,1,1,0,6,0,2,2.17546100448817,0.899692309089005,2.17546100448817,0.899692309089005,0.13027240335941315,0.1164007019251585,2016
Manchester United v Crystal Palace,0.0,0.016571899875998497,1.022031081840396,0.0,0.0,0,0,2,0,0,2017-05-21,Manchester United,Crystal Palace,0,1,8,0,0,0.1242855004966259,0.048389699310064316,0.12892430275678635,0.0,0.0,1,0,0,0,0,2,2,2,0,0,1.0386029817163944,0.30159950256347656,1.0386029817163944,0.30159950256347656,0.016571899875998497,0.17267519980669022,2016
Southampton v Stoke,0.15663500130176544,0.2636166028678417,0.8036406021565199,0.0,0.15032350085675716,0,1,4,0,1,2017-05-21,Southampton,Stoke,1,3,8,0,3,0.0,0.3176765004172921,0.6657869964838028,0.0,0.0,0,0,2,0,0,0,7,7,0,0,1.3742157071828842,0.9834634969010949,1.3742157071828842,0.9834634969010949,0.5705751050263643,0.3176765004172921,2016
Swansea v West Bromwich Albion,0.0,0.6271107867360115,0.6381325041875243,0.0,0.480307012796402,0,0,1,0,1,2017-05-21,Swansea,West Bromwich Albion,0,4,7,0,1,0.045141201466321945,0.22265399992465973,1.2674095835536718,0.0,0.07153379917144775,1,1,2,0,1,2,1,12,0,1,1.7455503037199378,1.6067385841161013,1.7455503037199378,1.6067385841161013,1.1074177995324135,0.33932900056242943,2016
Watford v Manchester City,0.0,0.12100889906287193,0.7051152158528566,0.0,0.0,0,0,2,0,0,2017-05-21,Watford,Manchester City,0,2,4,0,0,0.08645530045032501,0.07713400013744831,3.102548500522971,0.0,0.0,0,1,7,0,0,1,2,12,0,0,0.8261241149157286,3.2661378011107445,0.8261241149157286,3.2661378011107445,0.12100889906287193,0.16358930058777332,2016
